B fraction,N fraction,O fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,frac s valence electrons,frac p valence electrons,density
0.25,0.4166666666666667,0.3333333333333333,13.872008333333333,14.833333333333334,2.0,3.0,6.833333333333333,0.25,0.6833333333333332,1.4,2.9233333333333333,2.0,2.8333333333333335,0.4137931034482759,0.5862068965517242,0.08116883116883117
0.25,0.4166666666666667,0.3333333333333333,13.872008333333333,14.833333333333334,2.0,3.0,6.833333333333333,0.25,0.6833333333333332,1.4,2.9233333333333333,2.0,2.8333333333333335,0.4137931034482759,0.5862068965517242,0.0929368029739777
0.5384615384615384,0.38461538461538464,0.07692307692307693,12.439223076923078,14.0,2.0,3.0,6.0,0.25,0.7538461538461537,1.4,2.5323076923076924,2.0,2.0,0.5,0.5,0.151285930408472
0.5384615384615384,0.38461538461538464,0.07692307692307693,12.439223076923078,14.0,2.0,3.0,6.0,0.25,0.7538461538461537,1.4,2.5323076923076924,2.0,2.0,0.5,0.5,0.1529051987767584
0.35714285714285715,0.21428571428571427,0.42857142857142855,13.719392857142855,14.714285714285714,2.0,3.0,6.714285714285714,0.25,0.7000000000000001,1.4,2.8542857142857145,2.0,2.7142857142857144,0.42424242424242425,0.5757575757575758,0.10706638115631692
0.35714285714285715,0.21428571428571427,0.42857142857142855,13.719392857142855,14.714285714285714,2.0,3.0,6.714285714285714,0.25,0.7000000000000001,1.4,2.8542857142857145,2.0,2.7142857142857144,0.42424242424242425,0.5757575757575758,0.1079913606911447
0.5833333333333334,0.08333333333333333,0.3333333333333333,12.806775,14.166666666666666,2.0,3.0,6.166666666666667,0.25,0.75,1.4,2.59,2.0,2.1666666666666665,0.48,0.5199999999999999,0.12658227848101264
0.5833333333333334,0.08333333333333333,0.3333333333333333,12.806775,14.166666666666666,2.0,3.0,6.166666666666667,0.25,0.75,1.4,2.59,2.0,2.1666666666666665,0.48,0.5199999999999999,0.125
0.21428571428571427,0.35714285714285715,0.42857142857142855,14.175921428571428,15.0,2.0,3.0,7.0,0.25,0.6714285714285714,1.4,2.9971428571428573,2.0,3.0,0.4,0.6,0.08223684210526316
0.4117647058823529,0.058823529411764705,0.5294117647058824,13.745782352941175,14.705882352941176,2.0,3.0,6.705882352941177,0.25,0.7058823529411765,1.4,2.84,2.0,2.7058823529411766,0.425,0.5750000000000001,0.0946073793755913
0.4117647058823529,0.058823529411764705,0.5294117647058824,13.745782352941175,14.705882352941176,2.0,3.0,6.705882352941177,0.25,0.7058823529411765,1.4,2.84,2.0,2.7058823529411766,0.425,0.5750000000000001,0.08077544426494346
0.4666666666666667,0.3333333333333333,0.2,12.913913333333333,14.266666666666667,2.0,3.0,6.266666666666667,0.25,0.7333333333333333,1.4,2.6533333333333333,2.0,2.2666666666666666,0.46875,0.53125,0.15748031496062992
0.4666666666666667,0.3333333333333333,0.2,12.913913333333333,14.266666666666667,2.0,3.0,6.266666666666667,0.25,0.7333333333333333,1.4,2.6533333333333333,2.0,2.2666666666666666,0.46875,0.53125,0.15772870662460567
0.5714285714285714,0.2857142857142857,0.14285714285714285,12.465257142857142,14.0,2.0,3.0,6.0,0.25,0.7571428571428571,1.4,2.525714285714286,2.0,2.0,0.5,0.5,0.151285930408472
0.5714285714285714,0.2857142857142857,0.14285714285714285,12.465257142857142,14.0,2.0,3.0,6.0,0.25,0.7571428571428571,1.4,2.525714285714286,2.0,2.0,0.5,0.5,0.1510574018126888
0.5,0.1,0.4,13.20593,14.4,2.0,3.0,6.4,0.25,0.7300000000000001,1.4,2.7,2.0,2.4,0.45454545454545453,0.5454545454545454,0.13071895424836602
0.5,0.1,0.4,13.20593,14.4,2.0,3.0,6.4,0.25,0.7300000000000001,1.4,2.7,2.0,2.4,0.45454545454545453,0.5454545454545454,0.11037527593818984
0.4166666666666667,0.4166666666666667,0.16666666666666666,13.007275,14.333333333333334,2.0,3.0,6.333333333333333,0.25,0.725,1.4,2.69,2.0,2.3333333333333335,0.46153846153846156,0.5384615384615385,0.13003901170351104
0.4166666666666667,0.4166666666666667,0.16666666666666666,13.007275,14.333333333333334,2.0,3.0,6.333333333333333,0.25,0.725,1.4,2.69,2.0,2.3333333333333335,0.46153846153846156,0.5384615384615385,0.13679890560875513
0.5,0.21428571428571427,0.2857142857142857,12.978192857142856,14.285714285714286,2.0,3.0,6.285714285714286,0.25,0.7357142857142858,1.4,2.6542857142857144,2.0,2.2857142857142856,0.4666666666666667,0.5333333333333333,0.14925373134328357
0.5,0.21428571428571427,0.2857142857142857,12.978192857142856,14.285714285714286,2.0,3.0,6.285714285714286,0.25,0.7357142857142858,1.4,2.6542857142857144,2.0,2.2857142857142856,0.4666666666666667,0.5333333333333333,0.1347708894878706
0.42857142857142855,0.14285714285714285,0.42857142857142855,13.491128571428572,14.571428571428571,2.0,3.0,6.571428571428571,0.25,0.7142857142857143,1.4,2.782857142857143,2.0,2.5714285714285716,0.4375,0.5625000000000001,0.14705882352941177
0.42857142857142855,0.14285714285714285,0.42857142857142855,13.491128571428572,14.571428571428571,2.0,3.0,6.571428571428571,0.25,0.7142857142857143,1.4,2.782857142857143,2.0,2.5714285714285716,0.4375,0.5625000000000001,0.14705882352941177
0.75,0.08333333333333333,0.16666666666666666,11.942041666666666,13.666666666666666,2.0,3.0,5.666666666666667,0.25,0.7916666666666665,1.4,2.3566666666666665,2.0,1.6666666666666667,0.5454545454545455,0.4545454545454546,0.14306151645207438
0.75,0.08333333333333333,0.16666666666666666,11.942041666666666,13.666666666666666,2.0,3.0,5.666666666666667,0.25,0.7916666666666665,1.4,2.3566666666666665,2.0,1.6666666666666667,0.5454545454545455,0.4545454545454546,0.15015015015015015
1.0,0.0,0.0,10.811,13.0,2.0,0.0,5.0,0.0,0.85,0.0,2.04,2.0,1.0,0.6666666666666666,0.3333333333333333,0.13812154696132597
0.0,1.0,0.0,14.0067,15.0,2.0,0.0,7.0,0.0,0.65,0.0,3.04,2.0,3.0,0.4,0.6,0.04038772213247173
0.0,0.0,1.0,15.9994,16.0,2.0,0.0,8.0,0.0,0.6,0.0,3.44,2.0,4.0,0.3333333333333333,0.6666666666666666,0.047709923664122134
0.4,0.0,0.6,13.924039999999998,14.8,2.0,3.0,6.8,0.25,0.7,1.4,2.8800000000000003,2.0,2.8,0.4166666666666667,0.5833333333333334,0.10080645161290323
